scenorio,truck,gross,net,fromid,toid
2,11t,0.227096773,0.156426343,80,89
2,11t,0.196420557,0.142514696,80,89
2,11t,0.736662731,0.546595553,80,54
2,11t,0.74587184,0.544525137,80,58
2,11t,0.402524686,0.294176364,80,50
2,11t,0.440469939,0.33440634,80,40
2,11t,0.297132526,0.224635076,80,70
2,11t,0.412716305,0.300433361,80,78
2,11t,0.551297927,0.383058632,80,55
2,11t,0.623813607,0.448995065,80,61
2,11t,0.444176524,0.318158127,34,85
2,11t,0.736012413,0.465958406,96,81
2,11t,0.554104459,0.423336297,34,85
2,11t,0.764416796,0.546665179,92,80
2,11t,0.73906679,0.361114395,81,32
2,11t,0.281116865,0.147611091,32,72
2,5t,0.406641884,0.212549766,32,51
2,11t,0.213170667,0.111460377,32,57
2,11t,0.212255256,0.110245184,32,74
2,11t,0.258038998,0.127531877,32,73
2,11t,0.540337669,0.280698958,32,64
2,11t,0.217063091,0.111218845,32,52
2,11t,0.222274211,0.113142378,32,67
2,11t,0.333442247,0.17563044,32,43
2,11t,0.32334571,0.170406765,32,77
2,11t,0.260504151,0.135005502,32,42
2,11t,0.198909889,0.105399319,32,68
2,11t,0.200216552,0.099751559,32,59
2,11t,0.349571003,0.191258507,32,53
2,5t,0.353705277,0.221883053,32,63
2,11t,0.125792079,0.065867717,32,83
2,11t,0.19771355,0.10113009,32,86
2,11t,0.238853904,0.120633938,32,65
2,11t,0.644231204,0.39433887,81,49
2,11t,0.633964591,0.385808551,81,66
2,11t,0.63632564,0.378347535,81,47
2,11t,0.324922583,0.188843628,81,60
2,5t,0.911308789,0.52785516,81,40
2,11t,0.744938258,0.427169954,81,75
2,11t,0.484449515,0.26210964,81,44
2,11t,0.632110416,0.376483925,81,50
2,11t,0.404789004,0.241459684,81,55
2,11t,0.531979064,0.324368354,81,70
2,11t,0.587508074,0.389992241,81,78
2,11t,0.293660322,0.166975637,81,69
2,CNTR,0.665415091,0.367618417,34,80
2,11t,0.654816744,0.359943445,34,80
2,11t,0.607741645,0.461282378,34,85
2,11t,0.565880715,0.376970226,34,85
2,11t,0.592335085,0.44890578,34,85
2,11t,0.773713941,0.59799537,92,80
2,11t,0.563696889,0.411915399,92,85
2,11t,0.796380501,0.525562972,33,81
2,11t,0.314177835,0.2527069,96,81
2,11t,0.681674854,0.413646983,33,85
2,11t,0.553547206,0.313234839,80,85
2,11t,0.392043769,0.166891989,93,80
2,11t,0.384194573,0.175782264,93,85
2,11t,0.153038729,0.133397765,93,80
2,11t,0.375112609,0.130884118,93,80
2,11t,0.389749491,0.269425988,34,85
2,11t,0.724986751,0.422890034,96,81
2,11t,0.405503367,0.307898987,34,85
2,11t,0.343275678,0.256599533,34,85
2,11t,0.54221729,0.37044059,34,85
2,11t,0.576427494,0.413840085,34,85
2,11t,0.443385188,0.312057179,34,85
2,11t,0.540877201,0.36955166,34,85
2,11t,0.684945555,0.45613905,33,80
2,11t,0.706397168,0.501707982,33,80
2,11t,0.451082082,0.296888205,80,41
2,11t,0.456802539,0.328174451,80,69
2,11t,0.250671927,0.158298457,80,69
2,11t,0.447593186,0.275273781,80,70
2,11t,0.009890908,0.005706618,80,70
2,11t,0.572778913,0.394847079,80,66
2,11t,0.430838233,0.2647136,80,66
2,11t,0.007623593,0.005543759,80,66
2,11t,0.319354158,0.201880009,80,48
2,11t,0.276863047,0.17794226,80,58
2,11t,0.345068089,0.231160113,80,62
2,11t,0.340458166,0.256726305,80,49
2,11t,0.457344142,0.315509176,80,49
2,11t,0.3711322,0.228744488,80,49
2,11t,0.055129217,0.03574466,80,49
2,11t,0.378499752,0.243836608,80,54
2,11t,0.134124195,0.08606307,80,40
2,11t,0.481506513,0.311471538,80,50
2,11t,0.038067731,0.023793371,80,50
2,11t,0.333924238,0.210465179,80,60
2,11t,0.534001147,0.348400561,80,47
2,11t,0.044762995,0.029402459,80,47
2,11t,0.470323702,0.295025528,80,88
2,11t,0.044807422,0.029705929,80,88
2,11t,0.280275849,0.185299364,80,89
2,11t,0.263025837,0.180082655,80,89
2,11t,0.093094026,0.057209281,80,89
2,11t,0.081293316,0.047940815,80,89
2,11t,0.805920171,0.54576944,85,64
2,11t,0.745447402,0.545545379,85,64
2,11t,0.789477848,0.542889575,85,64
2,11t,0.732997629,0.493451202,85,64
2,11t,0.445285786,0.292908901,85,64
2,11t,0.835545053,0.592167463,85,43
2,11t,0.809631608,0.588733636,85,53
2,11t,0.846729156,0.598325039,85,77
2,11t,0.791395834,0.563189162,85,42
2,11t,0.860731547,0.591140534,85,51
2,11t,0.813197424,0.577471416,85,73
2,11t,0.842568159,0.58561385,85,65
2,11t,0.801610128,0.564548443,85,67
2,11t,0.691978702,0.48396253,85,72
2,11t,0.7673435,0.507481539,85,74
2,11t,0.711305415,0.475908963,85,59
2,11t,0.595969197,0.398944636,85,52
2,11t,0.684169048,0.460041114,85,86
2,11t,0.710082363,0.416806626,96,81
2,11t,0.690110522,0.4775649,85,57
2,11t,0.701428898,0.468191672,85,68
2,11t,0.471504562,0.323078102,85,63
2,11t,0.361649735,0.262287071,85,83
2,11t,0.724520506,0.480339833,85,43
2,11t,0.761314483,0.509569059,85,53
2,11t,0.538188513,0.370652342,85,77
2,11t,0.715973234,0.474613414,85,42
2,11t,0.434923249,0.293785344,85,51
2,11t,0.723047805,0.494415042,85,73
2,11t,0.386522225,0.251230736,85,65
2,11t,0.326134039,0.217500373,85,67
2,11t,0.499652595,0.323712405,85,72
2,11t,0.214953669,0.135880273,85,74
2,11t,0.147742868,0.091554287,85,59
2,11t,0.658878227,0.385326293,96,32
2,5t,0.437249924,0.278096987,85,52
2,5t,0.280861637,0.179144475,85,86
2,11t,0.161527854,0.102106344,85,57
2,11t,0.277189965,0.178500023,85,43
2,11t,0.254630383,0.16684296,85,53
2,11t,0.313118278,0.194035746,85,77
2,11t,0.315317537,0.193345837,33,85
2,11t,0.707054241,0.401174684,81,54
2,11t,0.377336609,0.250340583,80,71
2,11t,0.62237623,0.437612778,80,75
2,11t,0.212639199,0.128920019,80,75
2,11t,0.302595678,0.198598806,80,61
2,11t,0.199721105,0.124912534,80,55
2,11t,0.453072435,0.315860582,80,76
2,11t,0.514848804,0.329696327,80,78
2,11t,0.812662455,0.510903918,33,80
2,11t,0.489724764,0.321291251,33,80
2,11t,0.303772285,0.180092372,81,90
2,11t,0.266833081,0.160180773,81,90
2,11t,0.565062485,0.335457413,81,58
2,11t,0.548830347,0.316393644,81,48
2,11t,0.512822725,0.295328825,81,61
2,11t,0.32161412,0.183167092,81,62
2,11t,0.356899657,0.204374219,81,76
2,11t,0.43883026,0.22369424,81,32
2,11t,0.10365413,0.082611509,96,81
2,11t,0.472313147,0.26919105,81,88
2,11t,0.472560544,0.344946129,34,85
2,11t,0.35601206,0.29386408,34,85
2,11t,0.555680762,0.392499947,34,85
2,11t,0.507660091,0.358950816,34,85
2,11t,0.185221033,0.109504708,80,46
2,11t,0.244864742,0.180980025,80,75
2,11t,0.685592847,0.367850373,81,32
2,11t,0.593321778,0.388193676,92,80
2,11t,0.672732441,0.393136032,96,81
2,11t,0.576315462,0.343844796,80,85
2,11t,0.569321111,0.334654901,80,85
2,11t,0.185585047,0.105605085,92,80
2,11t,0.362906608,0.21402684,96,32
2,11t,0.456253366,0.360607099,80,85
2,11t,0.136140946,0.105210384,96,81
2,5t,0.608474088,0.337907595,81,41
2,11t,0.246003229,0.138941113,34,80
2,11t,0.439016783,0.217970076,81,32
2,11t,0.533420156,0.359400133,80,44
2,11t,0.444930917,0.326927114,34,85
2,CNTR,0.631571337,0.360716424,34,80
2,11t,0.153650889,0.123431118,96,81
2,11t,0.069804371,0.036553428,96,81
2,11t,0.52660424,0.258700249,81,32
2,11t,0.489085581,0.365235241,34,85
2,11t,0.407669686,0.227568388,81,66
2,11t,0.439191914,0.242442665,81,49
2,11t,0.382605704,0.264070759,34,85
2,11t,0.492793366,0.240198408,81,32
2,11t,0.399274474,0.270917502,34,85
2,11t,0.608809288,0.32882286,96,81
2,11t,0.134380266,0.080367108,96,32
2,11t,0.131541696,0.067092508,81,32
2,11t,0.063790039,0.03448201,81,46
2,11t,0.184664639,0.097360093,81,71
2,11t,0.438477789,0.313979827,34,85
2,11t,0.162464701,0.119975876,34,85
2,11t,0.107418755,0.060350121,81,89
2,11t,0.150503646,0.086668542,81,70
2,11t,0.193559661,0.102543194,81,75
2,11t,0.072716991,0.040904318,81,78
2,11t,0.099465854,0.05201712,81,44
2,11t,0.072740811,0.038018238,81,50
2,11t,0.142342343,0.074718807,81,69
2,11t,0.12686538,0.064484533,81,49
2,11t,0.124087017,0.062662609,81,66
2,11t,0.127664514,0.109748853,96,81
2,11t,0.106283917,0.098405301,34,85
2,11t,0.744860197,0.444746313,92,80
2,11t,0.709447123,0.493961807,92,85
2,11t,0.634205302,0.5085657,80,71
2,11t,0.801951676,0.649082705,80,41
2,11t,0.78476977,0.632503907,80,54
2,11t,0.890419104,0.719792353,80,44
2,11t,0.748402834,0.584043147,80,47
2,11t,0.794777525,0.624007617,80,88
2,11t,0.630699681,0.469731518,80,60
2,11t,1.035966451,0.829662882,80,49
2,11t,0.713947493,0.565674046,80,62
2,11t,1.093240653,0.851454315,80,66
2,11t,0.445563421,0.347134836,80,89
2,11t,0.410197365,0.313051866,80,89
2,11t,0.788745857,0.623573676,80,69
2,11t,0.786669768,0.614337499,80,70
2,11t,0.817433924,0.651608782,80,48
2,11t,0.699958883,0.554766965,80,40
2,11t,0.893864075,0.695271106,80,50
2,11t,0.775547591,0.623629313,80,58
2,11t,0.754839065,0.610527239,80,78
2,11t,0.593787434,0.446115005,80,46
2,11t,0.738497447,0.576619386,80,76
2,11t,0.813159552,0.647593751,80,55
2,11t,0.837579509,0.674274918,80,61
2,11t,0.821846313,0.655490753,80,75
2,CNTR,1.423198803,0.919441292,80,85
2,CNTR,0.654525212,0.417252923,80,85
2,CNTR,0.58725503,0.360764308,80,85
2,11t,0.821633711,0.497310885,33,85
2,11t,0.824565573,0.52220309,33,81
2,11t,0.107919846,0.055172822,81,47
2,11t,0.099524164,0.04995543,81,88
2,11t,0.115806064,0.062049083,81,55
2,11t,0.889281025,0.424608615,81,85
2,11t,0.948147723,0.598880498,96,85
2,11t,0.865886851,0.613005495,85,52
2,11t,0.824567483,0.564090765,85,72
2,11t,0.842229773,0.589678484,85,74
2,11t,0.737565361,0.520680607,85,64
2,11t,0.775897311,0.54274376,85,63
2,11t,0.823989348,0.57393612,85,53
2,11t,0.735790235,0.517499332,85,67
2,11t,0.815311981,0.567068946,85,43
2,11t,0.510527509,0.344144475,85,83
2,11t,0.723271766,0.506860299,85,51
2,11t,0.731657171,0.505982627,85,57
2,11t,0.767567912,0.525876157,85,68
2,11t,0.795792843,0.546771662,85,42
2,11t,0.809605858,0.558017237,85,73
2,11t,0.862600518,0.615750381,85,77
2,11t,0.834333203,0.585790936,85,59
2,11t,0.833535268,0.579343912,85,65
2,11t,0.833416521,0.592014731,85,86
2,CNTR,0.556626099,0.32720155,80,85
2,1t,2.395004577,1.618546241,33,44
2,11t,0.599820783,0.446309429,34,85
2,11t,0.640052227,0.564438244,34,85
2,1t,0.043410681,0.021807203,81,46
2,1t,0.048196499,0.026187526,81,70
2,1t,0.044964372,0.023343608,81,60
2,1t,0.05386577,0.027141045,81,89
2,1t,0.026383068,0.01405896,81,90
2,1t,0.075858536,0.040456993,81,48
2,1t,0.024361205,0.009570444,81,71
2,1t,0.037600141,0.019798421,81,76
2,1t,0.070414193,0.037960864,81,69
2,1t,0.138432994,0.080277832,81,66
2,1t,0.185874414,0.09977607,81,75
2,1t,0.061579296,0.033660475,81,61
2,1t,0.191646827,0.096400847,81,50
2,1t,0.076185146,0.039443649,81,41
2,1t,0.078143963,0.041428902,81,54
2,1t,0.055575534,0.027147459,81,49
2,1t,0.028780901,0.01499987,81,58
2,1t,0.057863081,0.030936559,81,62
2,1t,0.067274898,0.034019317,81,78
2,1t,0.081739683,0.042095818,81,55
2,1t,0.087018495,0.048735207,81,88
2,1t,0.15084307,0.082871575,81,47
2,1t,0.101631106,0.05885865,81,40
2,1t,0.078434855,0.040376382,81,44
2,11t,0.731924567,0.44837707,33,80
2,11t,0.598123682,0.381978109,96,81
2,11t,0.560410099,0.328791349,96,81
2,11t,0.786357224,0.446620589,81,69
2,11t,0.820110532,0.463342173,81,75
2,11t,0.712075936,0.409441093,81,41
2,11t,0.702293016,0.423472481,81,54
2,11t,0.46793345,0.258907292,81,46
2,11t,0.733687893,0.399282436,81,49
2,11t,0.816045009,0.476122723,81,47
2,11t,0.66837767,0.379638462,81,58
2,11t,0.77206677,0.464313661,81,40
2,11t,0.765318273,0.402469795,81,44
2,11t,0.754809224,0.442290858,81,78
2,11t,0.806982996,0.454660122,81,50
2,11t,0.685189333,0.390214058,81,62
2,11t,0.600014977,0.33267921,81,61
2,11t,0.706044647,0.393227009,81,55
2,11t,0.836555131,0.522352087,81,70
2,11t,0.730837911,0.396839894,81,66
2,11t,0.531513645,0.303193729,81,60
2,11t,0.376537103,0.21143827,81,90
2,11t,0.469291821,0.262686537,81,90
2,11t,0.76900779,0.447490984,81,48
2,11t,0.615447601,0.352344247,81,71
2,11t,0.772624358,0.435224067,81,76
2,11t,0.763719087,0.428565396,81,88
2,11t,0.638759485,0.383509658,96,81
2,11t,0.730594857,0.605747179,34,85
2,11t,0.890135299,0.673219575,92,80
2,11t,0.537775484,0.301788205,96,81
2,11t,0.646599672,0.575533087,34,85
2,11t,0.792710191,0.536299973,33,81
2,11t,0.822158624,0.514393018,96,81
2,11t,0.81786617,0.396410585,81,85
2,11t,0.957974663,0.788738774,92,80
2,11t,0.690492432,0.480848252,92,80
2,11t,0.732369724,0.529770939,92,85
2,11t,0.77835136,0.499328437,33,80
2,11t,0.656839689,0.496116171,34,85
2,11t,0.594635183,0.359064844,96,85
2,11t,0.680695054,0.5210988,34,85
2,11t,0.833729377,0.508358603,33,85
2,11t,0.388800671,0.33109532,96,81
2,11t,0.57720709,0.402057247,34,85
2,11t,0.67040649,0.468289953,33,81
2,11t,0.562456681,0.407183624,34,85
2,11t,0.743373171,0.365402772,81,32
2,11t,0.191734171,0.096867948,32,72
2,5t,0.429781624,0.222328875,32,51
2,11t,0.1989169,0.109887198,32,57
2,11t,0.20781325,0.108111474,32,74
2,5t,0.396071105,0.213024779,32,73
2,5t,0.747620066,0.38643116,32,64
2,5t,0.285857118,0.150753228,32,52
2,5t,0.337980398,0.172139873,32,67
2,5t,0.559862739,0.286787978,32,43
2,11t,0.264541185,0.141658277,32,77
2,11t,0.246811828,0.130226638,32,42
2,5t,0.279255126,0.146001884,32,68
2,11t,0.189032725,0.100572346,32,59
2,11t,0.292898242,0.157024575,32,53
2,11t,0.111656901,0.056504808,32,63
2,5t,0.171807815,0.08754628,32,83
2,11t,0.153840712,0.077727735,32,86
2,5t,0.321808292,0.168464793,32,65
2,11t,0.497078315,0.269246222,96,81
2,11t,0.483435473,0.390628721,80,66
2,5t,0.453370901,0.321854994,80,49
2,11t,0.422273158,0.28508878,80,44
2,11t,0.481030884,0.333083294,80,69
2,11t,0.351278607,0.259069223,80,75
2,11t,0.545236671,0.490525969,34,85
2,CNTR,0.644859177,0.364465968,34,80
2,11t,0.84054188,0.513289144,33,85
2,11t,0.672500592,0.357145371,34,80
2,11t,0.798546891,0.552948644,92,80
2,11t,0.746532813,0.514048017,33,81
2,11t,0.709967942,0.503055698,33,81
2,11t,0.226292452,0.170302371,92,85
2,11t,0.516338175,0.38497574,34,85
2,11t,0.424511074,0.187999279,93,80
2,11t,0.324266274,0.16105467,93,80
2,11t,0.322238875,0.147803079,93,85
2,11t,0.659014377,0.387333798,81,49
2,11t,0.571986147,0.340809511,81,54
2,11t,0.583406503,0.344603799,81,66
2,11t,0.321974964,0.178091484,81,88
2,11t,0.188977384,0.106899529,81,47
2,11t,0.25513363,0.144964496,81,40
2,11t,0.272215196,0.14976857,81,44
2,11t,0.414428934,0.252593319,81,75
2,11t,0.311393936,0.172940187,81,69
2,11t,0.444948312,0.299909892,80,70
2,5t,0.549020052,0.309342491,81,55
2,11t,0.331133369,0.187308943,81,50
2,11t,0.308584776,0.177495943,81,70
2,11t,0.394125982,0.230616978,81,58
2,11t,0.150884085,0.079820325,81,78
2,11t,0.420805457,0.252309708,81,48
2,11t,0.375934481,0.21976518,81,61
2,11t,0.474235821,0.326436378,80,88
2,5t,0.947316836,0.7137133,80,54
2,11t,0.468811039,0.349083343,80,58
2,11t,0.480441648,0.333860494,80,47
2,11t,0.482864816,0.334378859,80,40
2,11t,0.398746589,0.261463989,80,78
2,11t,0.47951001,0.319593253,80,55
2,11t,0.62178211,0.43247022,34,85
2,11t,0.629652825,0.322049647,81,32
2,11t,0.494296011,0.317070687,34,85
2,11t,0.48853882,0.302433585,34,85
2,11t,0.533376049,0.325681445,34,85
2,11t,0.620446839,0.46962753,34,85
2,11t,0.353364365,0.233619836,33,85
2,11t,0.560390443,0.405238877,85,57
2,1t,2.090173914,1.327989557,80,41
2,11t,0.81877903,0.543290525,85,64
2,11t,0.210449221,0.126075437,80,71
2,11t,0.774081895,0.539166747,85,64
2,11t,0.201527963,0.119249624,80,69
2,11t,0.525661575,0.361897234,85,64
2,11t,0.341335818,0.224274845,85,64
2,11t,0.007378039,0.004371476,80,69
2,11t,0.780614496,0.539021999,85,43
2,11t,0.751764494,0.52440125,85,53
2,11t,0.821532546,0.575439236,85,77
2,11t,0.710325957,0.498500728,85,42
2,11t,0.704942038,0.505367374,85,51
2,11t,0.643755372,0.448717037,85,73
2,11t,0.160123372,0.091907282,80,47
2,11t,0.008377808,0.003726349,80,47
2,11t,0.588617114,0.42104462,85,65
2,11t,0.752215912,0.537694219,85,67
2,11t,0.298765143,0.218047369,80,61
2,11t,0.775281362,0.520504781,85,72
2,11t,0.267487001,0.1660804,80,58
2,11t,0.645825385,0.45894729,85,74
2,11t,0.514969305,0.35501691,85,59
2,11t,0.560779883,0.39812378,85,52
2,11t,0.573295867,0.382330116,80,49
2,11t,0.546904833,0.38033475,85,86
2,11t,0.527273398,0.369317627,85,68
2,11t,0.177484227,0.104311834,80,49
2,11t,0.249929952,0.167543409,85,63
2,11t,0.008613458,0.004939699,80,49
2,11t,0.268416598,0.181418306,85,83
2,11t,0.531395311,0.337801588,85,43
2,11t,0.421810546,0.283376113,85,53
2,11t,0.454489553,0.289406062,85,77
2,11t,0.062444209,0.036908961,80,40
2,11t,0.282744923,0.184178201,85,42
2,5t,0.526599354,0.338659617,85,51
2,11t,0.065718329,0.038633353,80,44
2,11t,0.252628118,0.171211131,85,73
2,11t,0.236022183,0.145189731,85,65
2,11t,0.176822886,0.110574526,85,67
2,11t,0.291325834,0.175674267,80,76
2,11t,0.008256858,0.005133721,80,46
2,11t,0.057987937,0.033770524,80,55
2,11t,0.410717947,0.242278262,80,66
2,11t,0.104890668,0.065746023,80,66
2,11t,0.674873737,0.463829264,80,48
2,11t,0.201234263,0.123986397,80,62
2,11t,0.072621718,0.041285509,80,70
2,11t,0.101898628,0.060064985,80,60
2,11t,0.001840936,0.000652992,80,78
2,11t,0.133782148,0.071600894,80,50
2,11t,0.234666831,0.141000829,80,54
2,11t,0.352506389,0.202944095,80,85
2,11t,0.168270103,0.093697756,80,88
2,11t,0.213502594,0.139465987,80,89
2,11t,0.156564618,0.104396837,80,89
2,11t,0.07380293,0.045360861,80,90
2,11t,0.065060049,0.038540628,80,90
2,11t,0.334815714,0.23403593,96,81
2,11t,0.815727701,0.516847763,33,80
2,11t,0.706777315,0.458827206,33,80
2,11t,0.601249086,0.46706379,34,85
2,11t,0.560723152,0.427285504,34,85
2,11t,0.518534199,0.390730591,34,85
2,11t,0.582985359,0.490753686,34,85
2,11t,0.337558865,0.218931314,96,32
2,11t,0.418709307,0.226449245,80,85
2,11t,0.459848065,0.21458303,81,32
2,11t,0.507389149,0.382942437,34,85
2,11t,0.524170389,0.35256043,34,85
2,11t,0.464199179,0.26776916,34,85
2,11t,0.449915443,0.286776237,34,85
2,11t,0.4787846,0.316863703,33,80
2,11t,0.093013163,0.077452198,96,81
2,11t,0.494581829,0.250929509,96,81
2,11t,0.51630384,0.296569461,96,32
2,11t,0.423494039,0.210502013,81,32
2,11t,0.115598184,0.095537183,96,81
2,11t,0.325731192,0.176247365,34,80
2,11t,0.379589769,0.210873357,92,80
2,11t,0.114735679,0.061841108,81,90
2,11t,0.137648622,0.07566165,81,90
2,11t,0.289549526,0.226970104,80,85
2,1t,2.744199124,1.768556435,80,50
2,11t,0.520326568,0.302482708,96,81
2,11t,0.317953548,0.155753335,81,32
2,11t,0.828339489,0.649052444,80,71
2,11t,0.813279587,0.649590124,80,41
2,11t,0.884515643,0.695084851,80,54
2,11t,0.871037991,0.708006221,80,44
2,11t,0.77468304,0.616696425,80,47
2,11t,0.836924612,0.670318628,80,88
2,11t,0.701742841,0.540234184,80,60
2,11t,0.889819168,0.716909028,80,49
2,11t,0.901444523,0.712629464,80,62
2,11t,1.040716244,0.80267719,80,66
2,11t,0.81239658,0.633286426,80,89
2,11t,0.029032774,0.018603476,80,89
2,11t,0.844149547,0.668241202,80,69
2,11t,0.8674456,0.679629431,80,70
2,11t,0.854243116,0.671612266,80,48
2,11t,0.846636467,0.655187309,80,50
2,11t,0.867032975,0.687610171,80,58
2,11t,0.741556949,0.586232621,80,78
2,11t,0.667142106,0.496326289,80,46
2,11t,0.79085499,0.613213127,80,76
2,11t,0.88378609,0.704986123,80,55
2,11t,0.866213339,0.663189298,80,61
2,11t,0.964468706,0.762121194,80,75
2,CNTR,0.718394633,0.517709605,80,85
2,CNTR,0.71830247,0.442240828,80,85
2,CNTR,0.580577627,0.396463149,80,85
2,11t,0.297921542,0.149091464,81,32
2,11t,0.000147662,1.42E-05,81,32
2,11t,0.226749638,0.133609049,96,32
2,11t,0.740149255,0.397406477,96,81
2,CNTR,0.579194498,0.328332669,34,80
2,11t,0.240232754,0.134049203,81,49
2,11t,0.158437999,0.086111778,81,66
2,11t,0.093879216,0.058605804,81,47
2,11t,0.073942947,0.047782257,81,50
2,11t,0.034039051,0.01915579,81,69
2,11t,0.039585371,0.025475113,81,89
2,11t,0.045373236,0.031823114,81,89
2,11t,0.113655573,0.061674686,81,75
2,11t,0.180017357,0.107328347,34,85
2,11t,0.026207036,0.021322081,80,75
2,11t,0.062770579,0.040746617,80,75
2,11t,0.145180429,0.100475979,96,81
2,11t,0.165282504,0.14536378,96,81
2,11t,0.798301879,0.525272407,92,80
2,5t,1.416713788,1.034328944,92,85
2,11t,0.062834659,0.031913966,81,60
2,11t,0.743327846,0.475890065,33,81
2,11t,0.689415974,0.407425515,33,85
2,11t,0.930414254,0.476104384,81,85
2,11t,0.853104365,0.517839788,96,85
2,11t,0.766657786,0.540751299,85,52
2,11t,0.779855281,0.548737805,85,72
2,11t,0.814071623,0.563848888,85,74
2,11t,0.746402049,0.512138636,85,64
2,11t,0.700317123,0.492666255,85,63
2,11t,0.776594772,0.56066391,85,53
2,11t,0.793849594,0.567087756,85,67
2,11t,0.818140315,0.604024617,85,43
2,11t,0.596188592,0.423567435,85,83
2,11t,0.820079969,0.589083631,85,51
2,11t,0.775035346,0.54104479,85,57
2,11t,0.827272282,0.582160333,85,68
2,11t,0.822060928,0.587892411,85,42
2,11t,0.794191541,0.563430766,85,73
2,11t,0.747919633,0.534117514,85,77
2,11t,0.949588707,0.676560173,85,59
2,11t,0.828546405,0.609955222,85,65
2,11t,0.881800856,0.624662294,85,86
2,1t,3.004197757,1.975747407,33,44
2,11t,0.729416276,0.45989323,33,80
2,11t,0.66998287,0.53530888,34,85
2,11t,0.695465808,0.581716822,34,85
2,11t,0.739437952,0.483548786,96,81
2,11t,0.829608074,0.648844732,80,40
2,11t,0.768509904,0.459277256,96,81
2,11t,0.207069446,0.164126068,96,81
2,11t,0.752139064,0.491688972,33,81
2,11t,0.56237973,0.470456387,34,85
2,11t,0.571981255,0.327090256,96,81
2,11t,0.625701468,0.339471684,81,69
2,11t,0.655937628,0.357933381,81,75
2,11t,0.789911443,0.447788082,81,41
2,11t,0.731314808,0.394774834,81,54
2,11t,0.545595561,0.305210773,81,46
2,11t,0.688495985,0.391528994,81,49
2,11t,0.654307212,0.365463486,81,47
2,11t,0.734130491,0.417989186,81,58
2,11t,0.767519063,0.42738642,81,40
2,11t,0.855540659,0.459066254,81,44
2,11t,0.860431152,0.48262432,81,78
2,11t,0.6773255,0.384472896,81,50
2,11t,0.781680366,0.417867744,81,62
2,11t,0.677935053,0.369534732,81,61
2,11t,0.605027473,0.322872876,81,55
2,11t,0.988762385,0.539033045,81,70
2,11t,0.676637344,0.378180197,81,66
2,11t,0.552498357,0.311905772,81,60
2,11t,0.876105744,0.493398011,81,89
2,11t,0.039330467,0.021997053,81,89
2,11t,0.70553178,0.396009055,81,48
2,11t,0.720522723,0.396080973,81,71
2,11t,0.649274671,0.354577709,81,76
2,11t,0.640590091,0.349195825,81,88
2,11t,0.724224409,0.49054709,33,80
2,11t,0.785218356,0.496061544,33,85
2,11t,0.816336982,0.608733062,92,80
2,11t,0.679110477,0.534465507,34,85
2,11t,0.222405062,0.18190627,96,81
2,11t,0.835596272,0.552490176,33,81
2,11t,0.635735069,0.537122251,34,85
2,11t,0.729053029,0.545907331,92,80
2,11t,0.830647233,0.640442453,92,80
2,11t,0.659498025,0.482750523,92,85
2,11t,0.649960865,0.463295184,34,85
2,11t,0.768877541,0.459259452,96,81
2,11t,0.599655246,0.428979184,34,85
2,11t,0.900716847,0.543294257,96,85
2,CNTR,0.668293014,0.371366359,34,80
2,11t,0.845081169,0.561118271,33,85
2,11t,0.831125408,0.404919928,81,85
2,11t,0.558964223,0.411848646,34,85
2,11t,0.704317254,0.41844219,96,81
2,11t,0.270388847,0.214749381,96,81
2,11t,0.798442478,0.549637593,33,80
2,11t,0.345580372,0.254252676,80,69
2,11t,0.525092859,0.372896088,80,49
2,11t,0.51301077,0.388470659,80,44
2,11t,0.435590669,0.317454713,80,88
2,11t,0.814796007,0.619773648,80,58
2,11t,0.39184955,0.281258968,80,47
2,11t,0.485852638,0.356607886,80,66
2,11t,0.708331613,0.477924263,80,85
2,5t,0.595341039,0.441894758,80,70
2,11t,0.357592488,0.256908894,80,89
2,11t,0.006153421,0.002932969,80,89
2,11t,0.418376275,0.309956192,80,40
2,11t,0.630795651,0.424001063,80,50
2,11t,0.756330043,0.547635,80,48
2,11t,0.724301367,0.53188,80,54
2,11t,0.645492,0.458429085,80,55
2,11t,0.289799212,0.222491762,80,75
2,11t,0.690506861,0.498250329,80,78
2,11t,0.64259281,0.513829511,34,85
2,11t,0.754127032,0.363187483,81,32
2,11t,0.73274205,0.401344694,81,49
2,CNTR,0.674696497,0.357682897,34,80
2,11t,0.805678384,0.574926214,92,80
2,11t,0.634251963,0.478692597,34,85
2,11t,0.533002131,0.387378659,34,85
2,11t,0.826711116,0.548306713,92,80
2,11t,0.459581905,0.34073543,92,85
2,11t,0.795540703,0.540527134,33,81
2,11t,0.861783945,0.556735287,33,80
2,11t,0.396060449,0.184089515,93,80
2,11t,0.327339399,0.15639008,93,85
2,11t,0.115076262,0.0922248,93,80
2,5t,0.52842453,0.185544755,93,80
2,11t,0.354416945,0.235230326,34,85
2,11t,0.662718327,0.404202753,96,81
2,11t,0.616210284,0.427648941,34,85
2,11t,0.406593531,0.252244033,34,85
2,11t,0.533144059,0.405057939,34,85
2,11t,0.648152703,0.453174992,85,57
2,11t,0.828247124,0.596417949,85,64
2,11t,0.566633999,0.359616968,80,85
2,11t,0.491528767,0.286395609,33,85
2,11t,0.353344849,0.239066505,80,41
2,11t,0.326738597,0.213263725,80,71
2,11t,0.597759308,0.400986235,80,69
2,11t,0.637846747,0.438049375,80,75
